X,Y,Dim2,contrib,correlation,type,REACTOME
ENSG00000105856,HBP1,0.077360958,0.004336018,0.794045752,mRNA,ENSG00000105856
ENSG00000112339,HBS1L,0.008373126,5.08E-05,0.417302391,mRNA,ENSG00000112339
ENSG00000196917,HCAr1,0.092992872,0.00626537,0.85924221,mRNA,ENSG00000196917
ENSG00000004961,HCCS,0.011804555,0.000100959,0.277969368,mRNA,ENSG00000004961
ENSG00000172534,HCFC1,-0.074138416,0.0039823,-0.664576543,mRNA,ENSG00000172534
ENSG00000103145,HCFC1r1,-0.044886571,0.001459756,-0.614933896,mRNA,ENSG00000103145
ENSG00000111727,HCFC2,-0.046229144,0.001548386,-0.927857677,mRNA,ENSG00000111727
ENSG00000228223,HCG11,-0.038521922,0.001075136,-0.73570093,mRNA,ENSG00000228223
ENSG00000227214,HCG15,-0.13205694,0.012634843,-0.668722208,mRNA,ENSG00000227214
ENSG00000231074,HCG18,0.004754504,1.64E-05,0.112928288,mRNA,ENSG00000231074
ENSG00000180353,HCLS1,-0.006495388,3.06E-05,-0.076746732,mRNA,ENSG00000180353
ENSG00000099822,HCN2,-0.105907362,0.008126428,-0.488028471,mRNA,ENSG00000099822
ENSG00000143630,HCN3,0.047033947,0.001602766,0.226374351,mRNA,ENSG00000143630
ENSG00000116478,HDAC1,-0.00262224,4.98E-06,-0.062725229,mRNA,ENSG00000116478
ENSG00000100429,HDAC10,0.030863949,0.000690161,0.573351097,mRNA,ENSG00000100429
ENSG00000163517,HDAC11,0.012869169,0.000119991,0.21541926,mRNA,ENSG00000163517
ENSG00000196591,HDAC2,0.030680553,0.000681983,0.906619016,mRNA,ENSG00000196591
ENSG00000228624,HDAC2-AS2,0.02325406,0.000391782,0.215999712,mRNA,ENSG00000228624
ENSG00000171720,HDAC3,0.005973445,2.59E-05,0.505276823,mRNA,ENSG00000171720
ENSG00000068024,HDAC4,-0.071255614,0.003678625,-0.650003821,mRNA,ENSG00000068024
ENSG00000108840,HDAC5,-0.014514014,0.000152624,-0.190021262,mRNA,ENSG00000108840
ENSG00000094631,HDAC6,0.005744193,2.39E-05,0.236943246,mRNA,ENSG00000094631
ENSG00000061273,HDAC7,0.00734661,3.91E-05,0.096051084,mRNA,ENSG00000061273
ENSG00000147099,HDAC8,-0.020552499,0.000306039,-0.701136093,mRNA,ENSG00000147099
ENSG00000048052,HDAC9,-0.000635167,2.92E-07,-0.015380861,mRNA,ENSG00000048052
ENSG00000111906,HDDC2,0.022945324,0.000381448,0.513136911,mRNA,ENSG00000111906
ENSG00000184508,HDDC3,0.02640114,0.000505002,0.354136187,mRNA,ENSG00000184508
ENSG00000143321,HDGF,0.030097386,0.000656304,0.670454804,mRNA,ENSG00000143321
ENSG00000167674,HDGFL2,0.007439767,4.01E-05,0.095838818,mRNA,ENSG00000167674
ENSG00000166503,HDGFL3,-0.026768919,0.000519169,-0.721682273,mRNA,ENSG00000166503
ENSG00000227183,HDGFP1,0.074517278,0.004023105,0.330800354,mRNA,ENSG00000227183
ENSG00000167220,HDHD2,0.035816375,0.000929417,0.465946367,mRNA,ENSG00000167220
ENSG00000119431,HDHD3,0.014498806,0.000152304,0.220249473,mRNA,ENSG00000119431
ENSG00000069998,HDHD5,-0.020962187,0.000318362,-0.284943679,mRNA,ENSG00000069998
ENSG00000115677,HDLBP,-0.019351162,0.000271307,-0.787374188,mRNA,ENSG00000115677
ENSG00000165259,HDX,0.012034761,0.000104935,0.348483103,mRNA,ENSG00000165259
ENSG00000119285,HEATr1,-0.033703896,0.000823015,-0.483674795,mRNA,ENSG00000119285
ENSG00000155393,HEATr3,0.017207611,0.00021453,0.441918585,mRNA,ENSG00000155393
ENSG00000129493,HEATr5A,0.009169036,6.09E-05,0.203804407,mRNA,ENSG00000129493
ENSG00000008869,HEATr5B,0.016888177,0.000206639,0.674635905,mRNA,ENSG00000008869
ENSG00000068097,HEATr6,-0.023259857,0.000391978,-0.431607429,mRNA,ENSG00000068097
ENSG00000013583,HEBP1,-0.02560743,0.000475094,-0.717063267,mRNA,ENSG00000013583
ENSG00000051620,HEBP2,0.017118788,0.000212321,0.431100373,mRNA,ENSG00000051620
ENSG00000112406,HECA,-0.006353494,2.92E-05,-0.1092005,mRNA,ENSG00000112406
ENSG00000092148,HECTD1,-0.014159041,0.00014525,-0.625044982,mRNA,ENSG00000092148
ENSG00000165338,HECTD2,0.030254734,0.000663184,0.54624025,mRNA,ENSG00000165338
ENSG00000126107,HECTD3,0.023797094,0.000410294,0.891004178,mRNA,ENSG00000126107
ENSG00000173064,HECTD4,-0.007397546,3.96E-05,-0.245298081,mRNA,ENSG00000173064
ENSG00000002746,HECW1,0.004774743,1.65E-05,0.055818252,mRNA,ENSG00000002746
ENSG00000138411,HECW2,0.049407313,0.001768601,0.500984109,mRNA,ENSG00000138411
ENSG00000229056,HECW2-AS1,-0.048937473,0.001735124,-0.280870603,mRNA,ENSG00000229056
ENSG00000173706,HEG1,0.037378368,0.001012251,0.682804679,mRNA,ENSG00000173706
ENSG00000278970,HEIH,-0.051135695,0.001894505,-0.802106021,mRNA,ENSG00000278970
ENSG00000127311,HELB,0.032058477,0.000744617,0.534439768,mRNA,ENSG00000127311
ENSG00000281344,HELLPAr,0.009266466,6.22E-05,0.070018088,mRNA,ENSG00000281344
ENSG00000119969,HELLS,-0.029002616,0.000609427,-0.505820595,mRNA,ENSG00000119969
ENSG00000163312,HELQ,0.033715809,0.000823597,0.734594602,mRNA,ENSG00000163312
ENSG00000198265,HELZ,0.002545384,4.69E-06,0.136892278,mRNA,ENSG00000198265
ENSG00000130589,HELZ2,-0.017056506,0.000210779,-0.340206704,mRNA,ENSG00000130589
ENSG00000114735,HEMK1,0.038617448,0.001080475,0.61877007,mRNA,ENSG00000114735
ENSG00000162639,HENMT1,-0.087891414,0.005596806,-0.384510188,mRNA,ENSG00000162639
ENSG00000103657,HErC1,-0.039803231,0.001147847,-0.936216822,mRNA,ENSG00000103657
ENSG00000128731,HErC2,-0.038400166,0.00106835,-0.709567424,mRNA,ENSG00000128731
ENSG00000276550,HErC2P2,0.039340592,0.001121319,0.477391861,mRNA,ENSG00000276550
ENSG00000230267,HErC2P4,0.127134137,0.011710401,0.853951736,mRNA,ENSG00000230267
ENSG00000206149,HErC2P9,0.05538304,0.002222291,0.397098611,mRNA,ENSG00000206149
ENSG00000138641,HErC3,0.002849708,5.88E-06,0.096164434,mRNA,ENSG00000138641
ENSG00000148634,HErC4,0.002717392,5.35E-06,0.094191286,mRNA,ENSG00000148634
ENSG00000138646,HErC5,0.014762322,0.000157891,0.310051226,mRNA,ENSG00000138646
ENSG00000138642,HErC6,0.064468963,0.003011264,0.780950258,mRNA,ENSG00000138642
ENSG00000051108,HErPUD1,-0.010456038,7.92E-05,-0.21431301,mRNA,ENSG00000051108
ENSG00000122557,HErPUD2,0.022125274,0.00035467,0.603429776,mRNA,ENSG00000122557
ENSG00000114315,HES1,-0.016984547,0.000209004,-0.304528481,mRNA,ENSG00000114315
ENSG00000069812,HES2,0.036399797,0.000959943,0.430305604,mRNA,ENSG00000069812
ENSG00000188290,HES4,-0.028661487,0.000595175,-0.256497672,mRNA,ENSG00000188290
ENSG00000144485,HES6,-0.086117943,0.005373221,-0.382870498,mRNA,ENSG00000144485
ENSG00000213614,HEXA,-0.00265967,5.13E-06,-0.199755525,mRNA,ENSG00000213614
ENSG00000049860,HEXB,0.038128217,0.001053272,0.734105054,mRNA,ENSG00000049860
ENSG00000169660,HEXD,0.038296483,0.001062589,0.551712493,mRNA,ENSG00000169660
ENSG00000186834,HEXIM1,-0.001623085,1.91E-06,-0.055334655,mRNA,ENSG00000186834
ENSG00000168517,HEXIM2,0.059603447,0.002573891,0.431324396,mRNA,ENSG00000168517
ENSG00000164683,HEY1,0.104821426,0.007960632,0.895641709,mRNA,ENSG00000164683
ENSG00000163909,HEYL,-0.139664718,0.014132559,-0.783926953,mRNA,ENSG00000163909
ENSG00000010704,HFE,0.095575571,0.00661822,0.748004584,mRNA,ENSG00000010704
ENSG00000162669,HFM1,-0.063738088,0.002943374,-0.458446247,mRNA,ENSG00000162669
ENSG00000235173,HGH1,-0.094967099,0.00653422,-0.896238547,mRNA,ENSG00000235173
ENSG00000185359,HGS,-0.053936467,0.002107717,-0.719506435,mRNA,ENSG00000185359
ENSG00000165102,HGSNAT,-0.016845614,0.000205599,-0.780191635,mRNA,ENSG00000165102
ENSG00000054392,HHAT,-0.018781954,0.000255581,-0.552510262,mRNA,ENSG00000054392
ENSG00000152804,HHEX,0.022784411,0.000376117,0.338440658,mRNA,ENSG00000152804
ENSG00000164161,HHIP,0.005054472,1.85E-05,0.130387842,mRNA,ENSG00000164161
ENSG00000248890,HHIP-AS1,-0.040474376,0.001186882,-0.581406109,mRNA,ENSG00000248890
ENSG00000143512,HHIPL2,0.045678959,0.001511749,0.321749274,mRNA,ENSG00000143512
ENSG00000197568,HHLA3,-0.027163924,0.000534604,-0.131051729,mRNA,ENSG00000197568
ENSG00000106049,HIBADH,0.005098657,1.88E-05,0.210211211,mRNA,ENSG00000106049
ENSG00000198130,HIBCH,0.046285257,0.001552147,0.918120569,mRNA,ENSG00000198130
ENSG00000177374,HIC1,0.016782118,0.000204052,0.188991974,mRNA,ENSG00000177374
ENSG00000169635,HIC2,-0.060294674,0.002633936,-0.951608331,mRNA,ENSG00000169635
ENSG00000167861,HID1,-0.082676144,0.00495231,-0.88988574,mRNA,ENSG00000167861
ENSG00000100644,HIF1A,-0.020330561,0.000299465,-0.639975775,mRNA,ENSG00000100644
ENSG00000258667,HIF1A-AS3,-0.016589099,0.000199385,-0.134414521,mRNA,ENSG00000258667
ENSG00000166135,HIF1AN,0.006365842,2.94E-05,0.401424915,mRNA,ENSG00000166135
ENSG00000181061,HIGD1A,-0.015189693,0.000167165,-0.758891951,mRNA,ENSG00000181061
ENSG00000146066,HIGD2A,-0.064463334,0.003010738,-0.642563668,mRNA,ENSG00000146066
ENSG00000149196,HIKESHI,0.005787242,2.43E-05,0.117027549,mRNA,ENSG00000149196
ENSG00000135245,HILPDA,-0.00160076,1.86E-06,-0.039696652,mRNA,ENSG00000135245
ENSG00000172273,HINFP,0.058439422,0.002474339,0.905845279,mRNA,ENSG00000172273
ENSG00000169567,HINT1,-0.011825354,0.000101315,-0.335541508,mRNA,ENSG00000169567
ENSG00000137133,HINT2,-0.009535743,6.59E-05,-0.118709956,mRNA,ENSG00000137133
ENSG00000111911,HINT3,-0.005805672,2.44E-05,-0.105635462,mRNA,ENSG00000111911
ENSG00000127946,HIP1,-0.028169211,0.000574906,-0.75512063,mRNA,ENSG00000127946
ENSG00000130787,HIP1r,-0.018756862,0.000254899,-0.506325399,mRNA,ENSG00000130787
ENSG00000163349,HIPK1,-0.02374238,0.00040841,-0.931880371,mRNA,ENSG00000163349
ENSG00000064393,HIPK2,-0.074696656,0.004042497,-0.93210393,mRNA,ENSG00000064393
ENSG00000110422,HIPK3,0.000353889,9.07E-08,0.013862113,mRNA,ENSG00000110422
ENSG00000100084,HIrA,-0.059622522,0.002575539,-0.766478627,mRNA,ENSG00000100084
ENSG00000149929,HIrIP3,0.04431471,0.001422798,0.706893038,mRNA,ENSG00000149929
ENSG00000187837,HIST1H1C,-0.026791649,0.000520051,-0.450378996,mRNA,ENSG00000187837
ENSG00000168298,HIST1H1E,-0.122054853,0.010793381,-0.630260719,mRNA,ENSG00000168298
ENSG00000180573,HIST1H2AC,-0.032991978,0.000788613,-0.19571362,mRNA,ENSG00000180573
ENSG00000196787,HIST1H2AG,-0.122938079,0.010950154,-0.669757445,mRNA,ENSG00000196787
ENSG00000180596,HIST1H2BC,-0.080535642,0.004699197,-0.275649521,mRNA,ENSG00000180596
ENSG00000158373,HIST1H2BD,0.02354581,0.000401675,0.114064686,mRNA,ENSG00000158373
ENSG00000124635,HIST1H2BJ,0.082906667,0.004979965,0.70365225,mRNA,ENSG00000124635
ENSG00000197903,HIST1H2BK,0.047827307,0.001657293,0.383795569,mRNA,ENSG00000197903
ENSG00000233822,HIST1H2BN,-0.068151943,0.003365146,-0.258897988,mRNA,ENSG00000233822
ENSG00000274641,HIST1H2BO,-0.053053796,0.002039296,-0.684487277,mRNA,ENSG00000274641
ENSG00000278828,HIST1H3H,-0.006678673,3.23E-05,-0.046331188,mRNA,ENSG00000278828
ENSG00000278705,HIST1H4B,0.043093162,0.001345439,0.272080174,mRNA,ENSG00000278705
ENSG00000197061,HIST1H4C,0.18005323,0.023488173,0.62238787,mRNA,ENSG00000197061
ENSG00000158406,HIST1H4H,0.077998605,0.004407792,0.422852993,mRNA,ENSG00000158406
ENSG00000276180,HIST1H4I,-0.00283201,5.81E-06,-0.02552862,mRNA,ENSG00000276180
ENSG00000261716,HIST2H2BC,0.017648671,0.000225669,0.31033612,mRNA,ENSG00000261716
ENSG00000184678,HIST2H2BE,0.144526897,0.015133687,0.524510306,mRNA,ENSG00000184678
ENSG00000197837,HIST4H4,-0.117055813,0.009927351,-0.58797491,mRNA,ENSG00000197837
ENSG00000095951,HIVEP1,0.021509241,0.000335195,0.613288094,mRNA,ENSG00000095951
ENSG00000010818,HIVEP2,0.04539137,0.001492774,0.794166954,mRNA,ENSG00000010818
ENSG00000127124,HIVEP3,-0.050399035,0.001840314,-0.703494756,mRNA,ENSG00000127124
ENSG00000123485,HJUrP,0.001932342,2.71E-06,0.072927589,mRNA,ENSG00000123485
ENSG00000156515,HK1,0.000254814,4.70E-08,0.010729535,mRNA,ENSG00000156515
ENSG00000159399,HK2,-0.012138407,0.000106751,-0.656004588,mRNA,ENSG00000159399
ENSG00000156510,HKDC1,0.010996798,8.76E-05,0.058798186,mRNA,ENSG00000156510
ENSG00000206503,HLA-A,-0.513686322,0.191180414,-0.742690021,mRNA,ENSG00000206503
ENSG00000234745,HLA-B,0.137810009,0.013759699,0.532426568,mRNA,ENSG00000234745
ENSG00000204525,HLA-C,-0.082645878,0.004948685,-0.484355415,mRNA,ENSG00000204525
ENSG00000204257,HLA-DMA,-0.020618789,0.000308016,-0.427912339,mRNA,ENSG00000204257
ENSG00000242574,HLA-DMB,0.055427747,0.00222588,0.366685823,mRNA,ENSG00000242574
ENSG00000231389,HLA-DPA1,-0.030207786,0.000661127,-0.434027871,mRNA,ENSG00000231389
ENSG00000223865,HLA-DPB1,-0.002833515,5.82E-06,-0.030699503,mRNA,ENSG00000223865
ENSG00000204287,HLA-DrA,0.065176836,0.003077754,0.565178981,mRNA,ENSG00000204287
ENSG00000196126,HLA-DrB1,0.045065578,0.001471422,0.428285429,mRNA,ENSG00000196126
ENSG00000204592,HLA-E,0.003862016,1.08E-05,0.122697185,mRNA,ENSG00000204592
ENSG00000204642,HLA-F,-0.018549992,0.000249307,-0.321113768,mRNA,ENSG00000204642
ENSG00000206341,HLA-H,0.032852299,0.00078195,0.207853232,mRNA,ENSG00000206341
ENSG00000243753,HLA-L,0.219333566,0.034854398,0.64141137,mRNA,ENSG00000243753
ENSG00000159267,HLCS,-0.038593947,0.00107916,-0.772197045,mRNA,ENSG00000159267
ENSG00000071794,HLTF,-0.028318182,0.000581003,-0.712217918,mRNA,ENSG00000071794
ENSG00000136630,HLX,-0.004297584,1.34E-05,-0.050994007,mRNA,ENSG00000136630
ENSG00000101294,HM13,-0.043824563,0.001391498,-0.748147621,mRNA,ENSG00000101294
ENSG00000235313,HM13-IT1,-0.091811473,0.006107188,-0.555115632,mRNA,ENSG00000235313
ENSG00000147421,HMBOX1,-0.017917448,0.000232595,-0.276532811,mRNA,ENSG00000147421
ENSG00000256269,HMBS,-0.052400618,0.001989391,-0.948229935,mRNA,ENSG00000256269
ENSG00000183624,HMCES,-0.031381878,0.000713519,-0.705189506,mRNA,ENSG00000183624
ENSG00000143341,HMCN1,-0.047020874,0.001601876,-0.489914383,mRNA,ENSG00000143341
ENSG00000140382,HMG20A,0.019629369,0.000279164,0.513123954,mRNA,ENSG00000140382
ENSG00000064961,HMG20B,-0.039288543,0.001118354,-0.492224962,mRNA,ENSG00000064961
ENSG00000137309,HMGA1,-0.051903545,0.001951827,-0.515444082,mRNA,ENSG00000137309
ENSG00000236683,HMGA1P1,0.042407582,0.00130297,0.354233094,mRNA,ENSG00000236683
ENSG00000248641,HMGA1P2,-0.048443002,0.001700237,-0.151665552,mRNA,ENSG00000248641
ENSG00000233155,HMGA1P8,0.135725943,0.013346676,0.514745298,mRNA,ENSG00000233155
ENSG00000149948,HMGA2,-0.004950149,1.78E-05,-0.094082778,mRNA,ENSG00000149948
ENSG00000197301,HMGA2-AS1,0.127230881,0.01172823,0.636835815,mRNA,ENSG00000197301
ENSG00000189403,HMGB1,0.0142973,0.0001481,0.505508391,mRNA,ENSG00000189403
ENSG00000259781,HMGB1P6,0.091014608,0.006001635,0.508259872,mRNA,ENSG00000259781
ENSG00000259699,HMGB1P8,-0.020932525,0.000317461,-0.133106769,mRNA,ENSG00000259699
ENSG00000164104,HMGB2,0.025445097,0.000469089,0.920837874,mRNA,ENSG00000164104
ENSG00000029993,HMGB3,0.017752233,0.000228325,0.298985509,mRNA,ENSG00000029993
ENSG00000117305,HMGCL,0.025002454,0.000452911,0.51688016,mRNA,ENSG00000117305
ENSG00000113161,HMGCr,0.071333096,0.00368663,0.716173227,mRNA,ENSG00000113161
ENSG00000112972,HMGCS1,0.061716636,0.002759637,0.418455099,mRNA,ENSG00000112972
ENSG00000205581,HMGN1,0.038672617,0.001083564,0.653394333,mRNA,ENSG00000205581
ENSG00000198830,HMGN2,0.064324136,0.002997749,0.604761273,mRNA,ENSG00000198830
ENSG00000179362,HMGN2P46,-0.007774321,4.38E-05,-0.062539311,mRNA,ENSG00000179362
ENSG00000118418,HMGN3,0.01939479,0.000272532,0.564432556,mRNA,ENSG00000118418
ENSG00000270362,HMGN3-AS1,0.033073782,0.000792529,0.250270145,mRNA,ENSG00000270362
ENSG00000182952,HMGN4,0.025787161,0.000481786,0.893282899,mRNA,ENSG00000182952
ENSG00000198157,HMGN5,0.014092938,0.000143897,0.154254794,mRNA,ENSG00000198157
ENSG00000113716,HMGXB3,0.003308492,7.93E-06,0.30665407,mRNA,ENSG00000113716
ENSG00000100281,HMGXB4,0.002622219,4.98E-06,0.059068516,mRNA,ENSG00000100281
ENSG00000072571,HMMr,0.018623865,0.000251297,0.176028857,mRNA,ENSG00000072571
ENSG00000100292,HMOX1,-0.034837186,0.000879293,-0.639242142,mRNA,ENSG00000100292
ENSG00000103415,HMOX2,-0.035712913,0.000924055,-0.524347297,mRNA,ENSG00000103415
ENSG00000221887,HMSD,0.034165877,0.000845732,0.380734172,mRNA,ENSG00000221887
ENSG00000164749,HNF4G,0.199274932,0.028770853,0.757559277,mRNA,ENSG00000164749
ENSG00000150540,HNMT,0.002883236,6.02E-06,0.060602944,mRNA,ENSG00000150540
ENSG00000177733,HNrNPA0,-0.043864757,0.001394052,-0.641721293,mRNA,ENSG00000177733
ENSG00000135486,HNrNPA1,0.004007194,1.16E-05,0.160367178,mRNA,ENSG00000135486
ENSG00000139675,HNrNPA1L2,0.101754967,0.007501682,0.739510323,mRNA,ENSG00000139675
ENSG00000262333,HNrNPA1P16,0.056555596,0.002317387,0.565624255,mRNA,ENSG00000262333
ENSG00000224578,HNrNPA1P48,-0.084614486,0.005187246,-0.573723158,mRNA,ENSG00000224578
ENSG00000233231,HNrNPA1P49,0.22348881,0.036187532,0.869988594,mRNA,ENSG00000233231
ENSG00000230280,HNrNPA1P59,0.096612458,0.006762599,0.779271396,mRNA,ENSG00000230280
ENSG00000122566,HNrNPA2B1,0.04595362,0.001529984,0.836248319,mRNA,ENSG00000122566
ENSG00000170144,HNrNPA3,0.037996356,0.001045999,0.720788076,mRNA,ENSG00000170144
ENSG00000219102,HNrNPA3P12,-0.146227572,0.015491944,-0.455145769,mRNA,ENSG00000219102
ENSG00000213300,HNrNPA3P6,0.017905991,0.000232297,0.207538176,mRNA,ENSG00000213300
ENSG00000270903,HNrNPA3P9,0.141441803,0.014494491,0.726740412,mRNA,ENSG00000270903
ENSG00000197451,HNrNPAB,-0.019110413,0.000264599,-0.589209382,mRNA,ENSG00000197451
ENSG00000092199,HNrNPC,-0.000107458,8.37E-09,-0.003903772,mRNA,ENSG00000092199
ENSG00000258900,HNrNPCP1,0.066562186,0.003209982,0.359669228,mRNA,ENSG00000258900
ENSG00000204253,HNrNPCP2,-0.076081565,0.004193786,-0.250759522,mRNA,ENSG00000204253
ENSG00000228653,HNrNPCP7,0.289630315,0.060776464,0.853742319,mRNA,ENSG00000228653
ENSG00000138668,HNrNPD,0.015711535,0.000178848,0.486208814,mRNA,ENSG00000138668
ENSG00000152795,HNrNPDL,0.037519301,0.001019898,0.904867364,mRNA,ENSG00000152795
ENSG00000169813,HNrNPF,-0.029775328,0.000642333,-0.7989912,mRNA,ENSG00000169813
ENSG00000169045,HNrNPH1,0.011654273,9.84E-05,0.557121883,mRNA,ENSG00000169045
ENSG00000126945,HNrNPH2,0.010061959,7.34E-05,0.374786179,mRNA,ENSG00000126945
ENSG00000096746,HNrNPH3,0.032437363,0.000762322,0.684165793,mRNA,ENSG00000096746
ENSG00000165119,HNrNPK,-0.012644488,0.000115838,-0.390563804,mRNA,ENSG00000165119
ENSG00000250859,HNrNPKP1,0.210824609,0.03220253,0.775449814,mRNA,ENSG00000250859
ENSG00000243547,HNrNPKP4,0.00868398,5.46E-05,0.155184003,mRNA,ENSG00000243547
ENSG00000104824,HNrNPL,0.020722733,0.00031113,0.460660226,mRNA,ENSG00000104824
ENSG00000143889,HNrNPLL,0.039327423,0.001120568,0.935794538,mRNA,ENSG00000143889
ENSG00000259917,HNrNPLP2,0.122164967,0.010812865,0.574116557,mRNA,ENSG00000259917
ENSG00000099783,HNrNPM,0.016341085,0.000193468,0.482301365,mRNA,ENSG00000099783
ENSG00000125944,HNrNPr,0.000922117,6.16E-07,0.062827321,mRNA,ENSG00000125944
ENSG00000153187,HNrNPU,-0.00385488,1.08E-05,-0.095228741,mRNA,ENSG00000153187
ENSG00000105323,HNrNPUL1,-0.02939765,0.000626142,-0.492407073,mRNA,ENSG00000105323
ENSG00000214753,HNrNPUL2,0.016221741,0.000190652,0.387987351,mRNA,ENSG00000214753
ENSG00000152413,HOMEr1,-0.03737798,0.00101223,-0.611089541,mRNA,ENSG00000152413
ENSG00000103942,HOMEr2,0.048549016,0.001707687,0.849212324,mRNA,ENSG00000103942
ENSG00000051128,HOMEr3,-0.038704388,0.001085345,-0.645343173,mRNA,ENSG00000051128
ENSG00000269019,HOMEr3-AS1,-0.00883553,5.66E-05,-0.041594475,mRNA,ENSG00000269019
ENSG00000215271,HOMEZ,0.138129501,0.013823572,0.741440996,mRNA,ENSG00000215271
ENSG00000134709,HOOK1,-0.188412657,0.025719797,-0.775980971,mRNA,ENSG00000134709
ENSG00000095066,HOOK2,0.021909256,0.000347778,0.457303972,mRNA,ENSG00000095066
ENSG00000168172,HOOK3,0.04531449,0.001487721,0.548749633,mRNA,ENSG00000168172
ENSG00000106031,HOXA13,-0.028963355,0.000607778,-0.14560995,mRNA,ENSG00000106031
ENSG00000120093,HOXB3,0.074932604,0.004068076,0.598314097,mRNA,ENSG00000120093
ENSG00000182742,HOXB4,0.086385312,0.005406637,0.583773549,mRNA,ENSG00000182742
ENSG00000260027,HOXB7,-0.044997558,0.001466984,-0.215807129,mRNA,ENSG00000260027
ENSG00000170689,HOXB9,-0.034189148,0.000846884,-0.524916857,mRNA,ENSG00000170689
ENSG00000197757,HOXC6,-0.058515897,0.002480819,-0.484248251,mRNA,ENSG00000197757
ENSG00000037965,HOXC8,0.071971163,0.003752878,0.459791253,mRNA,ENSG00000037965
ENSG00000170166,HOXD4,-0.069559688,0.003505602,-0.423140637,mRNA,ENSG00000170166
ENSG00000127483,HP1BP3,0.031964584,0.000740262,0.698597494,mRNA,ENSG00000127483
ENSG00000115756,HPCAL1,-0.071207423,0.003673651,-0.83504726,mRNA,ENSG00000115756
ENSG00000056050,HPF1,0.060263328,0.002631199,0.947447901,mRNA,ENSG00000056050
ENSG00000164120,HPGD,-0.06095422,0.002691875,-0.852627807,mRNA,ENSG00000164120
ENSG00000165704,HPrT1,-0.016329005,0.000193182,-0.399839215,mRNA,ENSG00000165704
ENSG00000107521,HPS1,-0.034708728,0.00087282,-0.764060506,mRNA,ENSG00000107521
ENSG00000163755,HPS3,-0.003641828,9.61E-06,-0.158940942,mRNA,ENSG00000163755
ENSG00000100099,HPS4,-0.00325379,7.67E-06,-0.200928814,mRNA,ENSG00000100099
ENSG00000110756,HPS5,0.007749432,4.35E-05,0.796761863,mRNA,ENSG00000110756
ENSG00000166189,HPS6,-0.064984562,0.003059622,-0.76234139,mRNA,ENSG00000166189
ENSG00000173083,HPSE,-0.056889589,0.002344839,-0.709936749,mRNA,ENSG00000173083
ENSG00000174775,HrAS,-0.07869278,0.004486598,-0.563483994,mRNA,ENSG00000174775
ENSG00000196196,HrCT1,-0.061684782,0.002756789,-0.638014301,mRNA,ENSG00000196196
ENSG00000196639,HrH1,0.02793957,0.000565571,0.642058802,mRNA,ENSG00000196639
ENSG00000197915,HrNr,0.047021521,0.00160192,0.323281498,mRNA,ENSG00000197915
ENSG00000118960,HS1BP3,-0.022613642,0.0003705,-0.289567668,mRNA,ENSG00000118960
ENSG00000153936,HS2ST1,-0.005501955,2.19E-05,-0.147208825,mRNA,ENSG00000153936
ENSG00000002587,HS3ST1,0.015355164,0.000170827,0.227822602,mRNA,ENSG00000002587
ENSG00000125430,HS3ST3B1,0.067889792,0.003339307,0.592855979,mRNA,ENSG00000125430
ENSG00000249853,HS3ST5,0.27746266,0.055777171,0.89437329,mRNA,ENSG00000249853
ENSG00000136720,HS6ST1,-0.01601618,0.000185851,-0.327427787,mRNA,ENSG00000136720
ENSG00000185352,HS6ST3,-0.03349257,0.000812726,-0.327793604,mRNA,ENSG00000185352
ENSG00000230989,HSBP1,-0.021482416,0.000334359,-0.365159009,mRNA,ENSG00000230989
ENSG00000226742,HSBP1L1,0.050192308,0.001825247,0.437732822,mRNA,ENSG00000226742
ENSG00000100209,HSCB,0.040328139,0.001178321,0.628261756,mRNA,ENSG00000100209
ENSG00000117594,HSD11B1,-0.001303732,1.23E-06,-0.012917365,mRNA,ENSG00000117594
ENSG00000167733,HSD11B1L,0.01237054,0.000110873,0.162082143,mRNA,ENSG00000167733
ENSG00000176387,HSD11B2,0.005127721,1.91E-05,0.020043149,mRNA,ENSG00000176387
ENSG00000108786,HSD17B1,0.022056663,0.000352474,0.338018478,mRNA,ENSG00000108786
ENSG00000072506,HSD17B10,-0.035282821,0.000901932,-0.623117474,mRNA,ENSG00000072506
ENSG00000198189,HSD17B11,0.028761721,0.000599345,0.800511378,mRNA,ENSG00000198189
ENSG00000149084,HSD17B12,0.008511889,5.25E-05,0.305503497,mRNA,ENSG00000149084
